generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
8630000,Cyphomyrmex_cornutus,Mycetophylax_morschi,89.5427,0.162977,0.00866696,0.081788,0
8630000,Solenopsis_molesta,Solenopsis_saudiensis,105.102,0.168554,-0.000420158,0.0285168,0
8630000,Monomorium_termitobium,Monomorium_exiguum,95.8482,0.254003,-0.00676796,0.0431781,0
8630000,Epopostruma_monstrosa,NA,120.825,0.186809,0.00559264,0.0986994,0
8630000,Strumigenys_gundlachi,Strumigenys_maxillaris,83.9007,0.312397,-0.00916556,0.0639587,0
8630000,Procryptocerus_scabriusculus,Pheidole_bilimeki,51.4486,0.234613,-0.0175408,0.00414342,0
8630000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.5251,0.114794,-0.0163973,0.0016531,0
8640000,Yavnella_argamani,Martialis_heureka,0,0.0587905,0.000891871,0.0037433,0
8640000,Yavnella_argamani,Anomalomyrma_boltoni,17.1767,0.159806,0.00621862,0.207175,0
8640000,Martialis_heureka,NA,86.2321,0.0183214,-0.00955893,0.156309,0
8640000,Thaumatomyrmex_atrox,NA,110.739,0.255504,0.000308924,0.253087,0
8640000,Tetramorium_sericeiventre,NA,126.399,0.0481279,-0.00971846,0.0442491,0
8640000,Leptogenys_diminuta,Leptogenys_attenuata,96.0231,0.164438,0.00910918,0.0297929,0
8640000,Anochetus_grandidieri,Odontomachus_rixosus,92.5848,0.312546,0.00505255,0.247876,0
8640000,Aenictus_aratus,Aenictus_laeviceps,113.098,0.239639,0.00969727,0.102439,0
8640000,Dorylus_laevigatus,Dorylus_orientalis,98.956,0.397298,0.0090748,0.334254,0
8640000,Cheliomyrmex_andicola,Labidus_coecus,97.3607,0.18498,0.0143405,0.0498059,0
8640000,Aneuretus_simoni,NA,89.7941,0.020696,-0.000869125,0.0499964,0
8640000,Myrmecia_gulosa,Myrmecia_urens,106.408,0.252507,-0.00215711,0.115153,0
8640000,Myrcidris_epicharis,NA,106.086,0.0316782,-0.00808197,0.112635,0
8640000,Tetraponera_pilosa,Myrcidris_epicharis,78.1178,0.554117,0.0027612,0.542358,0
8640000,Lasius_neoniger,Lasius_lasioides,100.253,0.619879,-0.00542718,0.405631,0
8640000,Nylanderia_vaga,Nylanderia_parvula,91.3219,0.121207,0.00572996,0.0248081,0
8640000,Acanthognathus_ocellatus,NA,102.587,0.135782,-0.00583159,0.15634,0
8640000,Cataglyphis_aenescens,Cataglyphis_cursor,119.694,0.413093,0.00596024,0.28147,0
8640000,Formica_moki,Formica_lasioides,119.517,0.533184,0.0103472,0.249286,0
8640000,Polyrhachis_equina,Camponotus_setosus,81.8767,0.404038,-0.00476638,0.211106,0
8640000,Myrmica_schoedli,Myrmica_luteola,110.312,0.337408,0.0175575,0.252926,0
8640000,Pogonomyrmex_pronotalis,Pogonomyrmex_magnacanthus,110.222,0.441227,-0.000286297,0.312177,0
8640000,Messor_capitatus,Aphaenogaster_occidentalis,101.938,0.26051,-0.0129915,0.0189525,0
8640000,Formicoxenus_diversipilosus,Harpagoxenus_sublaevis,112.432,0.20933,-0.0121889,0.0732171,0
8640000,Temnothorax_rugatulus,Temnothorax_recedens,100.996,0.210197,0.00814308,0.0724067,0
8640000,Tetramorium_caldarium,Tetramorium_simillimum,99.1353,0.307842,0.00682596,0.121148,0
8640000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,106.315,0.247805,0.00519489,0.0666559,0
8640000,Crematogaster_paradoxa,Crematogaster_rothneyi,90.806,0.159587,0.018915,0.141741,0
8640000,Solenopsis_fugax,Solenopsis_molesta,91.7779,0.186385,0.00335207,0.0743001,0
8640000,Monomorium_termitobium,Monomorium_exiguum,100.697,0.195291,0.00486821,0.0542699,0
8640000,Allomerus_octoarticulatus,NA,135.359,0.0887966,-0.00235465,0.0546603,0
8640000,Mycetosoritis_hartmanni,NA,113.679,0.235746,-0.00139822,0.0860937,0
8640000,Mycetosoritis_hartmanni,Cyphomyrmex_cornutus,79.3437,0.262413,0.0108073,0.243057,0
8640000,Strumigenys_gundlachi,Strumigenys_maxillaris,71.0544,0.244882,-0.00696798,0.0445176,0
8640000,Tetraponera_ambigua,NA,131.922,0.137379,-3.04849e-05,0.776922,0
8640000,Mycetosoritis_hartmanni,NA,121.983,0.00138975,0.00469349,0.158445,0
8640000,Procryptocerus_scabriusculus,Pheidole_bilimeki,50.8428,0.209312,-0.0141136,0.0170189,0
8640000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,41.6611,0.105756,-0.0163973,0.00526616,0
8650000,Yavnella_argamani,Martialis_heureka,0,0.0576238,0.00100879,0.000273329,0
8650000,Yavnella_argamani,Anomalomyrma_boltoni,50.0397,0.153577,-0.00953062,0.111309,0
8650000,Martialis_heureka,NA,91.4731,0.0312933,-0.00876079,0.13204,0
8650000,Leptogenys_diminuta,Leptogenys_attenuata,108.899,0.360887,0.00541744,0.24314,0
8650000,Anochetus_princeps,NA,128.518,0.104243,-0.00386013,0.00496228,0
8650000,Odontomachus_laticeps,NA,135.671,0.080201,8.34882e-05,0.467676,0
8650000,Anochetus_grandidieri,Odontomachus_rixosus,102.52,0.20175,0.00505255,0.0267592,0
8650000,Aenictus_aratus,Aenictus_laeviceps,111.113,0.251209,0.00640609,0.0910643,0
8650000,Dorylus_laevigatus,Dorylus_orientalis,114.087,0.275985,0.0089709,0.122926,0
8650000,Cheliomyrmex_andicola,Labidus_coecus,94.3602,0.228272,0.00342588,0.0847091,0
8650000,Aneuretus_simoni,NA,76.9808,0.0191858,-0.000193779,0.0634652,0
8650000,Linepithema_angulatum,NA,122.041,0.0231875,-0.0145212,0.11351,0
8650000,Myrmecia_gulosa,Myrmecia_urens,106.303,0.212893,0.00772678,0.0990248,0
8650000,Myrcidris_epicharis,NA,96.5195,0.0210229,0.0233403,0.0905914,0
8650000,Tetraponera_pilosa,Myrcidris_epicharis,75.0371,0.556766,0.0019497,0.517501,0
8650000,Lasius_neoniger,Lasius_lasioides,107.158,0.763517,-0.00143723,0.65641,0
8650000,Nylanderia_vaga,Nylanderia_parvula,98.4016,0.234391,6.95099e-05,0.134508,0
8650000,Cataglyphis_aenescens,Cataglyphis_cursor,116.49,0.282505,-0.00525384,0.136348,0
8650000,Platythyrea_prizo,NA,129.419,0.116763,-0.00413283,0.153415,0
8650000,Formica_lasioides,Formica_candida,121.493,0.50492,-0.00710404,0.0117189,0
8650000,Polyrhachis_equina,Camponotus_setosus,84.6724,0.417449,-0.00476638,0.241022,0
8650000,Myrmica_rubra,Myrmica_punctiventris,113.525,0.381773,0.00184077,0.144769,0
8650000,Pogonomyrmex_pronotalis,Pogonomyrmex_magnacanthus,111.966,0.479168,0.00246102,0.332245,0
8650000,Messor_capitatus,Aphaenogaster_occidentalis,101.377,0.267229,-0.00579594,0.0439909,0
8650000,Formicoxenus_diversipilosus,Harpagoxenus_sublaevis,102.551,0.218475,0.00618941,0.221635,0
8650000,Temnothorax_rugatulus,Temnothorax_recedens,111.409,0.209338,0.00282085,0.00687884,0
8650000,Tetramorium_caldarium,Tetramorium_simillimum,105.868,0.352139,0.00374048,0.226216,0
8650000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,104.438,0.402406,-0.00445566,0.213623,0
8650000,Crematogaster_paradoxa,Crematogaster_rothneyi,92.4219,0.150804,0.0160527,0.0685281,0
8650000,Solenopsis_fugax,Solenopsis_molesta,96.7104,0.263219,-0.0140699,0.0875676,0
8650000,Monomorium_termitobium,Monomorium_exiguum,101.209,0.170293,0.00152594,0.0663586,0
8650000,Cyphomyrmex_cornutus,Mycetophylax_morschi,82.3615,0.184462,0.0046189,0.0709254,0
8650000,Strumigenys_gundlachi,Strumigenys_maxillaris,79.0966,0.19306,-0.00303835,0.0386725,0
8650000,Procryptocerus_scabriusculus,Pheidole_bilimeki,51.2946,0.209312,-0.0133083,0.00342611,0
8650000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,41.3201,0.105412,-0.0163973,0.000714026,0
8660000,Yavnella_argamani,Martialis_heureka,0,0.0537997,0.00100879,2.63653e-05,0
8660000,Yavnella_argamani,Anomalomyrma_boltoni,53.5065,0.187677,-0.0136638,0.12454,0
8660000,Martialis_heureka,NA,99.0463,0.0354627,-0.00423792,0.159659,0
8660000,Diacamma_rugosum,NA,98.3298,0.0934816,0.0132447,0.0714149,0
8660000,Leptogenys_diminuta,Leptogenys_attenuata,106.178,0.420467,0.00431157,0.259677,0
8660000,Anochetus_grandidieri,Odontomachus_rixosus,106.055,0.197542,-0.0068546,0.0116027,0
8660000,Aenictus_aratus,Aenictus_laeviceps,113.428,0.245553,0.0027404,0.152239,0
8660000,Labidus_coecus,Neivamyrmex_pilosus,106.785,0.241296,0.00272589,0.0528347,0
8660000,Gracilidris_pombero,NA,91.8884,0.0231396,-0.00573844,0.0548678,0
8660000,Dorylus_laevigatus,Dorylus_orientalis,111.597,0.295828,0.00140504,0.134519,0
8660000,Anonychomyrma_itinerans,Anonychomyrma_gilberti,99.7937,0.266795,-0.0039891,0.0948727,0
8660000,Myrmecia_gulosa,Myrmecia_urens,99.6175,0.207818,0.0125231,0.125012,0
8660000,Myrcidris_epicharis,NA,102.789,0.101405,-0.00931626,0.145713,0
8660000,Tetraponera_pilosa,Myrcidris_epicharis,81.2365,0.524869,0.00270219,0.501684,0
8660000,Lasius_lasioides,Lasius_cinereus,119.949,0.373053,0.00888791,0.0991055,0
8660000,Nylanderia_vaga,Nylanderia_parvula,99.4462,0.422224,0.00281612,0.298653,0
8660000,Proformica_mongolica,Cataglyphis_aenescens,107.206,0.239005,-0.00389014,0.0624529,0
8660000,Formica_neogagates,Formica_moki,117.998,0.357527,-0.00186246,0.00669135,0
8660000,Myrmica_rubra,Myrmica_punctiventris,115.082,0.295969,0.00405159,0.059428,0
8660000,Polyrhachis_equina,Camponotus_setosus,83.7241,0.428361,-0.00476638,0.251174,0
8660000,Pogonomyrmex_magnacanthus,Pogonomyrmex_snellingi,114.723,0.330271,-0.000865596,0.0517779,0
8660000,Messor_capitatus,Aphaenogaster_occidentalis,100.875,0.453282,-0.00579594,0.241537,0
8660000,Leptothorax_acervorum,NA,119.938,0.0144877,0.0112297,0.0118211,0
8660000,Temnothorax_rugatulus,Temnothorax_recedens,110.265,0.545137,-0.00325648,0.269745,0
8660000,Tetramorium_caldarium,Tetramorium_simillimum,98.8004,0.298374,0.00952149,0.201513,0
8660000,Cataglyphis_aenescens,NA,132.05,0.441821,-0.00958798,0.116813,0
8660000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,104.566,0.206426,0.00543572,0.0211659,0
8660000,Crematogaster_paradoxa,Crematogaster_rothneyi,78.9382,0.154433,0.0140451,0.0650196,0
8660000,Dorylus_laevigatus,Dorylus_orientalis,102.712,0.214472,0.00205717,0.225264,0
8660000,Solenopsis_fugax,Solenopsis_molesta,94.2405,0.394494,-0.00701836,0.220757,0
8660000,Monomorium_termitobium,Monomorium_exiguum,105.855,0.192394,0.000363325,0.0600719,0
8660000,Cyphomyrmex_cornutus,Mycetophylax_morschi,84.5382,0.238708,0.00425735,0.19599,0
8660000,Strumigenys_gundlachi,Strumigenys_maxillaris,78.5586,0.23558,-0.00075054,0.0699192,0
8660000,Procryptocerus_scabriusculus,Pheidole_bilimeki,51.4538,0.218676,-0.0112958,0.0317528,0
8660000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.1112,0.106869,-0.0152997,0.00381062,0
8670000,Yavnella_argamani,Martialis_heureka,0,0.0465657,0.00451151,0.00253661,0
8670000,Apomyrma_stygia,NA,100.427,0.0741239,-0.00681864,0.170459,0
8670000,Diacamma_rugosum,NA,115.629,0.0410464,-0.00670744,0.0964797,0
8670000,Anochetus_grandidieri,Odontomachus_rixosus,107.271,0.42769,-0.0137901,0.144577,0
8670000,Aenictus_aratus,Dorylus_laevigatus,72.576,0.327155,0.00810501,0.341675,0
8670000,Labidus_coecus,Neivamyrmex_pilosus,106.917,0.21089,0.00659721,0.0010039,0
8670000,Aneuretus_simoni,NA,71.724,0.00972293,-0.00187136,0.0116462,0
8670000,Nothomyrmecia_macrops,NA,82.216,0.0293563,-0.00761907,0.0731641,0
8670000,Nothomyrmecia_macrops,Myrmecia_gulosa,32.6966,0.134546,0.0110026,0.113238,0
8670000,Tetraponera_pilosa,Myrcidris_epicharis,76.5416,0.456547,0.00843582,0.501647,0
8670000,Lasius_lasioides,Lasius_cinereus,118.86,0.389071,0.00090398,0.0271836,0
8670000,Formica_neogagates,Formica_moki,118.813,0.476051,0.00300421,0.223462,0
8670000,Polyrhachis_equina,Camponotus_setosus,84.7743,0.563626,-0.00460945,0.348434,0
8670000,Myrmica_rubra,Myrmica_punctiventris,113.593,0.224365,0.00391916,0.013121,0
8670000,Pogonomyrmex_magnacanthus,Pogonomyrmex_snellingi,124.906,0.34569,-0.0022299,0.0356599,0
8670000,Aphaenogaster_senilis,Messor_capitatus,96.7211,0.174857,0.00381971,0.0701052,0
8670000,Formicoxenus_diversipilosus,Temnothorax_rugatulus,65.74,0.233257,0.00439468,0.214641,0
8670000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,111.389,0.376818,0.013404,0.316792,0
8670000,Crematogaster_paradoxa,Crematogaster_rothneyi,85.59,0.24726,0.00553589,0.135215,0
8670000,Rhytidoponera_chalybaea,Rhytidoponera_metallica,118.963,0.0454756,0.0054085,0.0988282,0
8670000,Tetramorium_caldarium,Tetramorium_simillimum,96.3958,0.268486,-0.00341314,0.0775536,0
8670000,Solenopsis_fugax,Solenopsis_molesta,86.4832,0.17394,0.00409817,0.0973505,0
8670000,Monomorium_termitobium,Monomorium_exiguum,107.035,0.242076,-0.00837485,0.0812627,0
8670000,Cyphomyrmex_cornutus,Mycetophylax_morschi,79.9094,0.138805,0.00402858,0.0316227,0
8670000,Strumigenys_gundlachi,Strumigenys_maxillaris,89.2559,0.264519,-0.000220007,0.0934466,0
8670000,Procryptocerus_scabriusculus,Pheidole_bilimeki,51.0317,0.182679,-0.0103307,0.0255678,0
8670000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.4653,0.105904,-0.0151932,0.00437316,0
8680000,Yavnella_argamani,Martialis_heureka,0,0.097882,-0.00112854,0.0862443,0
8680000,Apomyrma_stygia,NA,104.828,0.0868402,-0.0178563,0.111081,0
8680000,Leptogenys_diminuta,Leptogenys_attenuata,112.245,0.185865,-0.00226391,0.00479423,0
8680000,Odontomachus_chelifer,Odontomachus_hastatus,115.349,0.301385,-0.0103041,0.023463,0
8680000,Aenictus_aratus,Aenictus_laeviceps,109.415,0.240784,0.000482279,0.0218203,0
8680000,Dorylus_laevigatus,Dorylus_orientalis,118.821,0.305175,-0.0112465,0.03657,0
8680000,Cheliomyrmex_andicola,Labidus_coecus,98.7795,0.220223,-0.0045362,0.0183086,0
8680000,Myrmecia_gulosa,Myrmecia_urens,99.1191,0.359636,0.00429321,0.277432,0
8680000,Myrcidris_epicharis,NA,106.962,0.188678,0.00136293,0.210299,0
8680000,Tetraponera_pilosa,Myrcidris_epicharis,78.5457,0.31485,0.00934833,0.302053,0
8680000,Lasius_lasioides,Lasius_cinereus,113.841,0.327186,0.00520587,0.0285853,0
8680000,Formica_neogagates,Formica_moki,116.127,0.461019,0.00050363,0.18463,0
8680000,Prenolepis_imparis,NA,133.591,0.0671241,-0.0097534,0.00215107,0
8680000,Polyrhachis_equina,Camponotus_setosus,84.31,0.325308,-0.00446384,0.143526,0
8680000,Myrmica_rubra,Myrmica_punctiventris,113.235,0.33291,0.0108873,0.179919,0
8680000,Pogonomyrmex_mayri,Pogonomyrmex_naegelii,97.9516,0.207354,0.0157113,0.20263,0
8680000,Messor_capitatus,Aphaenogaster_occidentalis,102.751,0.138538,0.00472193,0.011974,0
8680000,Formicoxenus_diversipilosus,Temnothorax_rugatulus,65.4351,0.148187,-0.00231037,0.0241891,0
8680000,Monomorium_denticulatum,NA,127.785,0.354951,0.00495226,0.222215,0
8680000,Tetramorium_caldarium,Tetramorium_simillimum,93.8001,0.537928,0.00273545,0.440467,0
8680000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,71.1949,0.632292,0.00349044,0.645896,0
8680000,Meranoplus_castaneus,NA,131.779,0.0948433,-0.00277256,0.0968568,0
8680000,Crematogaster_paradoxa,Crematogaster_rothneyi,93.1814,0.143768,0.00764356,0.00756085,0
8680000,Solenopsis_papuana,Solenopsis_fugax,73.513,0.186832,0.0069953,0.133811,0
8680000,Monomorium_termitobium,Monomorium_exiguum,107.525,0.204348,0.00282443,0.0634954,0
8680000,Cyphomyrmex_cornutus,Mycetophylax_morschi,81.1541,0.1917,0.0015514,0.0898827,0
8680000,Strumigenys_gundlachi,Strumigenys_maxillaris,88.385,0.275369,-0.000960704,0.142009,0
8680000,Procryptocerus_scabriusculus,Pheidole_bilimeki,49.9679,0.148951,-0.00828828,0.01108,0
8680000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.3255,0.132427,-0.0184873,0.0116875,0
8680000,Proceratium_stictum,Leptanilloides_nomada,11.4319,0.0441205,0.00685104,0.00417745,0
8690000,Yavnella_argamani,Martialis_heureka,0,0.0492754,0.00466272,0.000687391,0
8690000,Apomyrma_stygia,NA,115.875,0.0226748,0.00104855,0.199793,0
8690000,Anochetus_grandidieri,Odontomachus_rixosus,107.851,0.228937,0.00792208,0.04747,0
8690000,Aenictus_aratus,Dorylus_laevigatus,68.4874,0.148703,0.0080173,0.0668949,0
8690000,Labidus_coecus,Neivamyrmex_pilosus,104.16,0.328219,-0.00152895,0.15021,0
8690000,Aneuretus_simoni,NA,100.911,0.0351184,-0.0125912,0.127328,0
8690000,Nothomyrmecia_macrops,NA,73.9716,0.0754749,0.00617023,0.0943909,0
8690000,Nothomyrmecia_macrops,Myrmecia_gulosa,58.6838,0.146658,0.0110416,0.0376969,0
8690000,Myrcidris_epicharis,NA,106.16,0.0653301,-0.0025507,0.0588193,0
8690000,Tetraponera_pilosa,Myrcidris_epicharis,69.5684,0.407517,0.00843582,0.468623,0
8690000,Lasius_lasioides,Lasius_cinereus,117.6,0.373417,0.0107415,0.0921806,0
8690000,Formica_neogagates,Formica_moki,116.33,0.60553,0.00180053,0.323718,0
8690000,Polyrhachis_equina,Camponotus_setosus,82.5108,0.552056,-0.00568202,0.34897,0
8690000,Myrmica_lobulicornis,Myrmica_lobicornis,128.63,0.678853,0.00475736,0.0146504,0
8690000,Myrmica_rubra,Myrmica_punctiventris,115.915,0.319844,-0.0116392,0.00125308,0
8690000,Pogonomyrmex_magnacanthus,Pogonomyrmex_snellingi,124.286,0.317409,-0.000879779,0.0518863,0
8690000,Aphaenogaster_senilis,Messor_capitatus,97.8353,0.169565,0.00925134,0.0274248,0
8690000,Temnothorax_recedens,Temnothorax_unifasciatus,131.919,0.274326,0.0140802,0.223467,0
8690000,Temnothorax_rugatulus,Temnothorax_recedens,79.64,0.243371,0.0116905,0.233238,0
8690000,Tetramorium_lanuginosum,Tetramorium_caldarium,89.9955,0.220562,0.0151288,0.215204,0
8690000,Myrmecina_americana,Myrmecina_graminicola,125.979,0.218048,-0.0279314,0.111888,0
8690000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,109.459,0.220986,0.00664469,0.134312,0
8690000,Crematogaster_paradoxa,Crematogaster_rothneyi,92.1494,0.265196,0.00220685,0.135434,0
8690000,Solenopsis_papuana,Solenopsis_fugax,73.3046,0.139756,0.00340741,0.0762115,0
8690000,Monomorium_termitobium,Monomorium_exiguum,101.953,0.255924,-0.00535186,0.0769257,0
8690000,Cyphomyrmex_cornutus,Mycetophylax_morschi,84.2637,0.129258,0.0130141,0.0265184,0
8690000,Strumigenys_gundlachi,Strumigenys_maxillaris,90.1023,0.209409,0.00866748,0.13346,0
8690000,Procryptocerus_scabriusculus,Pheidole_bilimeki,50.2893,0.205198,-0.0106536,0.0298198,0
8690000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.4798,0.110105,-0.0192968,0.00101444,0
8700000,Yavnella_argamani,Martialis_heureka,0,0.0502924,-0.00794035,0.0325556,0
8700000,Apomyrma_stygia,NA,103.1,0.114792,-0.00813889,0.188956,0
8700000,Leptogenys_diminuta,Leptogenys_attenuata,112.115,0.218698,0.00822935,0.096191,0
8700000,Anochetus_grandidieri,Odontomachus_rixosus,104.108,0.202458,-0.000473061,0.0474569,0
8700000,Trachymyrmex_bugnioni,NA,134.502,0.275776,0.0148898,0.00465314,0
8700000,Tatuidris_tatusia,NA,103.097,0.045608,0.0138742,0.137309,0
8700000,Aenictus_aratus,Aenictus_laeviceps,103.48,0.214003,-0.00775809,0.0321569,0
8700000,Dorylus_laevigatus,Dorylus_orientalis,115.648,0.391435,-0.00646752,0.017029,0
8700000,Cheliomyrmex_andicola,Labidus_coecus,95.7496,0.174276,0.00251781,0.0661644,0
8700000,Myrmecia_gulosa,Myrmecia_urens,106.869,0.361507,-0.0110654,0.132319,0
8700000,Myrcidris_epicharis,NA,101.642,0.00386617,-0.0114112,0.101301,0
8700000,Tetraponera_pilosa,Myrcidris_epicharis,77.722,0.405993,0.0104316,0.447112,0
8700000,Veromessor_andrei,NA,135.344,0.0148868,0.0105583,0.206983,0
8700000,Lasius_lasioides,Lasius_cinereus,118.845,0.203448,0.00534235,0.0035048,0
8700000,Discothyrea_testacea,Probolomyrmex_tani,47.4043,0.0591781,-0.00709813,0.0127971,0
8700000,Formica_lasioides,Formica_candida,122.044,0.496226,-0.0125422,0.0338882,0
8700000,Polyrhachis_equina,Camponotus_setosus,80.8212,0.367933,-0.00446384,0.184498,0
8700000,Myrmica_luteola,Myrmica_rubra,113.034,0.315974,0.0125717,0.206434,0
8700000,Pogonomyrmex_mayri,Pogonomyrmex_naegelii,45.0599,0.163671,0.0164544,0.203013,0
8700000,Messor_capitatus,Aphaenogaster_occidentalis,102.142,0.154763,0.00185013,0.0355852,0
8700000,Formicoxenus_diversipilosus,Temnothorax_rugatulus,70.0837,0.133341,0.0181068,0.0977293,0
8700000,Tetramorium_caldarium,Tetramorium_simillimum,103.081,0.531675,0.00370296,0.424207,0
8700000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,70.0117,0.761694,0.00324121,0.749116,0
8700000,Crematogaster_paradoxa,Crematogaster_rothneyi,89.5667,0.187111,0.00642673,0.0514392,0
8700000,Solenopsis_fugax,Solenopsis_molesta,85.331,0.174958,0.00457012,0.124388,0
8700000,Monomorium_termitobium,Monomorium_exiguum,104.215,0.219914,-0.0011821,0.0683556,0
8700000,Cyphomyrmex_cornutus,Mycetophylax_morschi,81.324,0.266593,0.00654033,0.224658,0
8700000,Strumigenys_gundlachi,Strumigenys_maxillaris,87.3614,0.39749,-0.00776209,0.208024,0
8700000,Cephalotes_setulifer,NA,135.107,0.226236,-0.00774434,0.232099,0
8700000,Procryptocerus_scabriusculus,Pheidole_bilimeki,49.7327,0.163762,-0.0104814,0.00460309,0
8700000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,41.6855,0.117111,-0.01907,0.000291347,0
8700000,Proceratium_stictum,Leptanilloides_nomada,7.47804,0.0414515,0.00685104,0.000324194,0
8710000,Yavnella_argamani,Martialis_heureka,0,0.039391,-0.0121628,0.0301135,0
8710000,Apomyrma_stygia,NA,73.7797,0.0890612,-0.0167558,0.105178,0
8710000,Tatuidris_tatusia,NA,105.91,0.197557,-3.94887e-05,0.233287,0
8710000,Leptogenys_diminuta,Leptogenys_attenuata,107.271,0.29875,-0.00687748,0.00901398,0
8710000,Anochetus_grandidieri,Odontomachus_rixosus,101.831,0.189819,0.0109254,0.0819733,0
8710000,Aenictus_aratus,Aenictus_laeviceps,111.856,0.258066,0.00752608,0.08111,0
8710000,Dorylus_laevigatus,Dorylus_orientalis,117.388,0.0771871,-0.00211503,0.00885845,0
8710000,Labidus_coecus,Neivamyrmex_pilosus,104.565,0.220791,-0.00229722,0.0121038,0
8710000,Myrmecia_gulosa,Myrmecia_urens,84.979,0.273401,-0.00287452,0.0992366,0
8710000,Myrcidris_epicharis,NA,93.7016,0.0088753,0.00503617,0.0415285,0
8710000,Tetraponera_pilosa,Myrcidris_epicharis,68.0312,0.445771,0.0073285,0.461095,0
8710000,Lasius_lasioides,Lasius_cinereus,119.822,0.276442,0.00417332,0.000449555,0
8710000,Formica_neogagates,Formica_moki,117.495,0.294556,0.00300184,0.0321083,0
8710000,Opisthopsis_haddoni,Polyrhachis_equina,75.3973,0.356809,-0.00203929,0.179987,0
8710000,Rhytidoponera_metallica,NA,123.361,0.161761,-0.020438,0.0183582,0
8710000,Myrmica_schoedli,Myrmica_luteola,111.2,0.318593,0.0125717,0.16064,0
8710000,Pogonomyrmex_mayri,Pogonomyrmex_naegelii,41.533,0.220051,0.00977894,0.276447,0
8710000,Goniomma_hispanicum,Aphaenogaster_japonica,81.6704,0.0891729,0.0275905,0.0199168,0
8710000,Formicoxenus_diversipilosus,Temnothorax_rugatulus,63.0515,0.141669,0.0112723,0.0799054,0
8710000,Tetramorium_caldarium,Tetramorium_simillimum,93.3181,0.0998962,0.00842939,0.383374,0
8710000,Tetramorium_caldarium,Tetramorium_simillimum,101.876,0.525204,0.00519796,0.437548,0
8710000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,79.4377,0.732658,0.00324121,0.680351,0
8710000,Crematogaster_paradoxa,Crematogaster_rothneyi,85.7342,0.15024,0.00453972,0.00278959,0
8710000,Solenopsis_fugax,NA,104.306,0.102542,-0.0235928,0.0848305,0
8710000,Solenopsis_fugax,Solenopsis_molesta,91.1277,0.149041,0.0200268,0.0993418,0
8710000,Monomorium_termitobium,Monomorium_exiguum,90.3383,0.247018,-0.0078749,0.0166399,0
8710000,Acanthognathus_ocellatus,NA,75.0691,0.00237219,0.00235704,0.0437194,0
8710000,Lenomyrmex_colwelli,NA,82.7841,0.165431,0.00188362,0.192765,0
8710000,Cyphomyrmex_cornutus,Mycetophylax_morschi,90.1498,0.271332,0.0066548,0.225774,0
8710000,Strumigenys_gundlachi,Strumigenys_maxillaris,86.9068,0.359742,-0.00693376,0.139757,0
8710000,Procryptocerus_scabriusculus,Pheidole_bilimeki,50.0485,0.169818,-0.0097701,0.00913288,0
8710000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.2019,0.140058,-0.01907,0.00595512,0
8710000,Proceratium_stictum,Leptanilloides_nomada,9.90526,0.0423823,0.00848561,0.00146464,0
8720000,Yavnella_argamani,Martialis_heureka,0,0.0458851,-0.0168812,0.00830812,0
8720000,Apomyrma_stygia,NA,114.999,0.00307852,0.00805074,0.119956,0
8720000,Centromyrmex_feae,NA,100.935,0.119006,0.0137411,0.152764,0
8720000,Tatuidris_tatusia,NA,43.5619,0.0968753,-0.00420074,0.0927506,0
8720000,Dinoponera_gigantea,Dinoponera_australis,125.156,0.1186,-0.00125211,0.049802,0
8720000,Leptogenys_diminuta,Leptogenys_attenuata,104.037,0.372557,-0.00993913,0.171547,0
8720000,Anochetus_grandidieri,Odontomachus_rixosus,93.4267,0.31372,-0.0110515,0.0812982,0
8720000,Aenictus_aratus,Aenictus_laeviceps,110.717,0.287107,0.000292048,0.106978,0
8720000,Dorylus_orientalis,Dorylus_kohli,122.447,0.313915,-0.00424946,0.0123054,0
8720000,Cheliomyrmex_andicola,Labidus_coecus,100.895,0.268831,0.01057,0.207028,0
8720000,Tetraponera_ambigua,NA,99.6977,0.033475,0.00273896,0.0278955,0
8720000,Myrmica_schoedli,Myrmica_luteola,101.241,0.361664,0.0100337,0.284599,0
8720000,Pogonomyrmex_mayri,Pogonomyrmex_naegelii,35.1525,0.17218,0.00764226,0.147492,0
8720000,Goniomma_hispanicum,Aphaenogaster_japonica,81.6897,0.143895,-0.00262631,0.010595,0
